ra,dec,classe,B-V,FeH,LogG,TEff,g,i,r,u,z,subclasse,redshift,Espectro_Tipo
218.99051,59.097083999999995,STAR,0.6,-0.45,4.5,5630.0,55.540138,97.671013,84.74744399999999,24.222557,101.366707,F9,-0.0002851359,F
218.92354,59.065651,STAR,0.871,-0.23,4.47,4955.0,49.358593,117.758072,95.160545,13.987242000000002,127.983757,K1,-0.0002283448,K
218.6354,59.33642,STAR,0.0,-2.5,4.0,6000.0,75.137352,104.734756,96.387398,52.943378,106.880844,A0,-0.0009363203,A
218.57894,59.381917,STAR,0.674,0.03,4.387,5480.0,135.841507,248.356247,216.736755,51.370182,261.939606,F9,-0.0002741205,F
218.70497999999998,59.408336,STAR,0.0,0.0,2.0,5000.0,92.145538,184.951096,154.098663,43.255054,199.193817,F9,-0.0004871934,F
218.97249,59.080825,STAR,0.6920000000000001,-0.71,4.62,5285.0,536.244934,1039.55505,875.955017,230.553833,1120.97119,F9,-0.0002021897,F
218.6066,58.83191600000001,STAR,0.674,0.03,4.387,5480.0,467.361908,870.046326,750.859741,170.307175,919.430847,F9,3.365829e-05,F
218.72471000000002,59.215270999999994,STAR,0.8190000000000001,-0.17,4.43,5169.0,107.246407,249.929977,195.642593,31.118189,283.6987,F9,-6.677473e-05,F
218.37617999999998,59.218555,STAR,0.621,-1.7,4.49,5405.0,113.732521,207.450775,175.184525,65.065384,223.788376,F5,-0.000317498,F
218.53374,58.911494,STAR,0.6920000000000001,-0.71,4.62,5285.0,168.16841100000005,330.254303,279.16153,60.30381800000001,354.104156,F9,-0.000307859,F
218.96441000000002,58.898613,STAR,0.8109999999999999,-0.16,4.45,5059.0,182.352844,391.410919,321.2359620000001,59.349922,427.4819030000001,F9,-0.0002008382,F
218.58442999999997,59.082662,STAR,0.0,-2.0,4.0,6000.0,346.5755,527.311829,471.30700700000006,224.513565,549.126343,F5,-0.0002610292,F
218.8248,59.113246999999994,STAR,0.871,-0.23,4.47,4955.0,107.342293,258.537903,207.674011,25.419069,285.711884,K1,-6.367978e-05,K
218.94397999999998,59.010748,STAR,0.7040000000000001,-0.76,4.49,5320.0,151.53855900000005,317.191223,258.49359100000004,67.29840899999999,351.314301,F9,-0.0009114719,F
218.9703,58.80175799999999,STAR,0.624,-1.82,2.73,5100.0,92.378998,193.448166,156.12558,46.262192,211.77919,G0,-0.0004137948000000001,G
219.23362999999998,58.64925699999999,STAR,0.0,-1.0,4.0,9500.0,210.618362,165.971756,187.03569,162.313446,151.955292,A0,0.0002046412,A
219.22229,58.583725,STAR,1.069,-0.28,4.64,4382.0,27.589348,136.612854,86.28961899999999,5.763303,172.283325,K5,-0.00030630830000000003,K
219.2884,58.681343000000005,STAR,0.0,-1.5,4.0,6000.0,136.965576,221.989944,194.166397,85.733734,230.61879,F5,-0.0004932423000000001,F
219.06704,58.723307999999996,STAR,0.0,-2.0,4.0,6500.0,79.73201,110.713005,101.20034,58.601521,108.724564,A0,-0.0008268461,A
218.97574,58.716956999999994,STAR,0.871,-0.23,4.47,4955.0,63.56204200000001,180.12828100000004,135.748642,14.415721,206.082489,K3,-5.3553369999999986e-05,K
218.98231,58.690456000000005,STAR,0.6920000000000001,-0.71,4.62,5285.0,100.031265,202.548569,168.705551,36.744926,217.518982,F9,-4.778469e-05,F
248.63277999999997,36.965103000000006,STAR,1.5019999999999998,-0.2,4.89,3717.0,21.590309,238.70814500000003,82.60455300000002,3.669593,403.101654,M3,7.450047e-05,M
230.86652,8.4181972,STAR,0.613,-0.75,4.47,5324.0,89.62759399999999,165.107681,140.07261699999998,47.620243,175.248917,F9,-7.432384e-05,F
230.79871,8.4470607,STAR,1.491,-0.04,4.958,3980.0,2.941444,20.013685,10.220794,0.991635,28.795193,M1,-3.0118270000000007e-05,M
230.71598999999998,8.600690199999999,STAR,0.326,-2.26,4.05,6162.0,205.747543,282.829224,257.800507,168.32124299999995,295.489807,F5,-5.00557e-05,F
229.01011,11.316704,STAR,0.0,-2.0,4.0,6500.0,300.389557,420.480988,384.970764,195.228531,426.631866,F5,-0.0008997584,F
228.84667000000002,11.351819,STAR,1.5019999999999998,-0.2,4.89,3717.0,10.678493,115.993111,42.996391,3.280777,189.859741,M2,-0.0001031495,M
228.86882000000003,10.966286,STAR,0.0,-0.91,4.641,4752.0,6.530997,18.388506,14.160626,1.859424,22.667006,K3,-0.0001309229,K
229.0025,11.070072,STAR,1.063,-0.47,4.522,4353.0,6.446577,21.7892,15.226259,0.779842,28.678326,K3,-8.204178e-05,K
229.13128999999998,11.784609,STAR,0.0,-2.0,4.0,6000.0,127.550514,221.808029,191.386154,76.147186,236.104248,F5,-8.928622e-05,F
244.98906000000002,41.3123,STAR,1.5019999999999998,-0.2,4.89,3717.0,1.412396,23.747866,6.070506,0.2324,45.714165,M4,-0.0001922415,M
244.93202000000002,40.207762,STAR,0.536,-1.02,4.03,5621.0,120.940781,194.243408,171.57591200000005,71.42144,202.068466,F2,-0.0001627602,F
244.96392000000003,40.170256,STAR,0.0,-1.5,4.0,6500.0,331.24649,461.004425,422.646942,240.187943,475.429993,F5,-0.0007223263,F
244.6938,40.021224,STAR,1.354,-0.36,4.5,3962.0,33.762778999999995,181.947601,110.321129,5.481508,235.159851,K7,-9.645469000000003e-05,K
244.39209,41.061532,STAR,0.0,-2.0,2.0,7000.0,132.909515,158.903534,151.409775,103.168686,162.043427,A0,-0.0008946256,A
232.64857,14.862513,STAR,0.359,-2.35,4.0,5880.0,8.880914,13.978738,12.250086,5.243106,15.196919,F0II (25291),-6.525191e-05,F
232.903,15.708857,STAR,1.08,0.21,2.745,4437.0,1.46777,1.013941,1.272712,1.490601,1.164964,WDcooler,0.0001674417,W
232.92154,14.702479,STAR,1.3630000000000002,0.17,4.232,3900.0,5.890423,11.405776,9.263186,3.67101,13.465282,F3/F5V (30743),-0.0001945116,F
218.5159,57.065135,STAR,0.0,-0.5,4.0,7000.0,10.153995,14.132106,13.528514,7.676758,14.044757,A0,-0.0001800124,A
218.26079,57.034287,STAR,0.0,-2.0,4.0,6000.0,9.543289,14.811278,13.59852,6.925210000000001,14.321626,F5,-0.0003211465,F
218.20883999999998,57.151075,STAR,0.0,-0.91,4.641,4752.0,10.249586,21.287083,17.875179,3.972479,22.105375,F9,-0.0005273039,F
218.31479,56.831929,STAR,0.526,-0.74,4.36,5704.0,40.890797,78.672928,66.790199,19.336687,81.82114399999998,G2,-0.0005872656,G
218.25191,57.286793,STAR,1.41,-0.06,4.165,3858.0,7.370118,54.075008,27.845272,2.633137,76.392578,M0,-1.804005e-06,M
218.23772000000002,57.198739,STAR,0.326,-2.26,4.05,6162.0,13.039368,17.180676000000002,16.227976,9.622028,17.303062,A0,-0.0005674421,A
218.55475,57.42745600000001,STAR,1.5019999999999998,-0.2,4.89,3717.0,7.314125,79.44156600000002,30.32542,2.93858,131.151443,M2,4.886919e-05,M
218.61687999999998,57.525771,STAR,0.754,-1.34,4.59,5047.0,22.507801,52.496479,42.580425,6.508399,56.55980699999999,F9,-0.000791165,F
218.57071000000002,57.314517,STAR,1.5019999999999998,-0.2,4.89,3717.0,7.876594,87.586937,31.290083000000006,0.761318,148.46666000000005,M2,-2.002422e-05,M
218.19822000000002,57.25875,STAR,0.754,-1.34,4.59,5047.0,11.541364,22.361713,18.786963,6.480928,23.954359,F9,-0.0003961672,F
218.24586000000002,57.377317000000005,STAR,0.382,-0.57,4.03,6275.0,49.154072,71.700096,65.565384,36.01775,72.620834,F5,-0.0002036531,F
218.28127,57.429779,STAR,0.863,-1.72,4.6,4801.0,10.162319,20.553944,17.014495999999998,4.350608,21.967089,F9,-0.000849605,F
218.61212999999998,57.467130000000004,STAR,0.8109999999999999,-0.16,4.45,5059.0,9.961651,21.370043,17.754058999999994,3.261706,21.599901000000006,K1,-0.0001388274,K
218.39338999999998,57.233274,STAR,0.53,-0.26,4.4,5860.0,22.69228,46.589432,37.89085,12.169888,48.90176,G2,-0.0005017123000000001,G
218.76646000000002,57.856167000000006,STAR,0.727,-0.5,4.34,5301.0,7.305414,13.900324,11.644447,4.0164800000000005,13.403555,F9,-0.0004505284,F
219.21818,57.852989,STAR,0.326,-2.26,4.05,6162.0,9.932712,13.162447,12.186258,7.602183,12.138761,A0,-0.001094385,A
218.69031,57.73050500000001,STAR,0.621,-1.7,4.49,5405.0,22.706161,46.444347,37.732738,13.742635,50.340149,F2,0.0003659011,F
219.03182,57.75360799999999,STAR,0.6920000000000001,-0.71,4.62,5285.0,23.001514,45.5811,38.29678,8.003575999999999,48.885445,F9,-0.0002596872,F
332.85141,68.480538,STAR,0.499,-0.15,4.5,6155.0,17.429159,46.316921,34.386059,8.259018,58.239624,F9,-0.0002659365,F
333.07481,68.201788,STAR,0.615,0.15,4.23,5757.0,59.96019,175.523239,126.842155,22.403021,223.208084,F9,-7.947255e-07,F
333.10606,68.47046800000001,STAR,0.825,-0.05,4.809,5190.0,9.400028,34.835369,23.465652,3.045411,45.532017,K3,-0.0004002875,K
332.96767,68.72356500000001,STAR,0.615,0.15,4.23,5757.0,72.34938000000002,205.783264,150.180161,28.556854,255.363815,F9,-0.0001838558,F
332.74554,68.73617800000001,STAR,0.499,-0.15,4.5,6155.0,13.433373,45.458126,30.939911,4.401155,59.115654000000006,F9,-0.0003821599,F
332.86908999999997,68.751592,STAR,0.764,-0.61,4.34,5132.0,16.950537,57.642811,39.721096,4.405876,74.317398,K1,-0.0003004762,K
332.67185,68.666001,STAR,0.816,-0.44,3.427,4845.0,16.532120000000006,54.064133,38.124756,5.372389,69.029274,K1,-0.0002378099,K
332.88032000000004,68.295824,STAR,0.499,-0.15,4.5,6155.0,10.270216,28.251682,20.761583,4.291951999999998,36.547272,F9,-0.0002239541,F
333.05177000000003,68.703857,STAR,1.474,-1.05,2.74,5260.0,9.789392,26.810881,19.30023,4.276682,32.325016,G2,-0.00034874010000000003,G
332.71428,68.851248,STAR,0.499,-0.15,4.5,6155.0,17.518139,42.221825,32.259258,8.608039,51.08472800000001,G2,-0.0002138735,G
332.24271,68.927811,STAR,1.5019999999999998,-0.2,4.89,3717.0,2.92685,37.49091,12.352444,-0.31235300000000005,68.777908,M3,-0.000162355,M
332.47478,69.165681,STAR,0.382,-0.57,4.03,6275.0,69.220345,164.68318200000004,126.103752,38.111622,198.921021,G2,-8.288284e-05,G
332.37633999999997,68.80295600000001,STAR,0.564,-0.32,4.42,5651.0,13.424256,37.325825,27.123314,4.8358360000000005,45.801834,F9,-0.0003768449,F
332.76522,68.794663,STAR,0.499,-0.15,4.5,6155.0,17.976136999999994,45.116112,33.447273,8.920473,55.309914,G2,-0.00016824580000000006,G
332.33654,68.88373100000001,STAR,0.645,-0.4,4.68,5467.0,20.10906,54.288246,39.796516,7.6955740000000015,66.96302,F9,-0.0001689782,F
332.54689,68.803368,STAR,0.499,-0.15,4.5,6155.0,27.283928000000003,76.31195100000002,55.225391,11.375438,95.98629,F9,-0.00034260620000000003,F
332.81126,69.044632,STAR,0.287,-0.07,3.863,7134.0,10.214862,32.788628,22.417978,5.0459830000000006,42.247772,G0,-0.0003894864,G
234.12117999999998,9.6766045,STAR,0.983,-0.39,4.414,4576.0,5.1337660000000005,17.232317000000002,12.512959,0.6043069999999999,23.630518,K3,-0.0001011711,K
234.0065,9.9733593,STAR,0.116,0.06,4.287,7652.0,27.604445,21.708616,24.816542,22.278954,20.327353,WD,-0.0003825708,W
233.6938,9.8673549,STAR,0.547,-0.64,4.05,5704.0,110.768768,184.724731,161.223709,59.92978299999999,191.043961,G0,-0.0001357805,G
278.63664,21.566456,STAR,1.474,-1.05,2.74,5260.0,13.431266,67.473434,32.337478999999995,15.840505,108.27771,F5,-0.0003850826,F
278.61033,21.558173,STAR,0.64,-0.08,4.351,5473.0,3.313272,22.205219,10.382879,1.608245,34.716915,F9,-0.00026545270000000003,F
278.65168,21.468598999999998,STAR,1.371,0.28,4.5,3890.0,8.511596,121.685326,44.796185,2.254828,227.168594,K7,-0.0002102953,K
278.61474,21.466715,STAR,0.622,0.06,4.38,5762.0,20.324593,116.104759,55.01681899999999,15.128731,190.668793,F9,-7.884515999999999e-05,F
278.56419,21.477945000000002,STAR,1.474,-1.05,2.74,5260.0,7.184783,37.758327,18.128954,7.289619,61.50256,F5,-6.283851999999999e-05,F
278.66709,22.188948,STAR,0.7120000000000001,-0.94,4.11,5613.0,21.499027,123.853127,58.647289,15.776749,201.496475,F9,-0.0001902771,F
278.61826,22.206553,STAR,0.499,-0.15,4.5,6155.0,11.825129,62.734997,30.773504,9.614232,99.587822,G2,0.0001181807,G
278.72128,22.037247,STAR,1.474,-1.05,2.74,5260.0,15.930407999999998,82.742813,40.04739,16.140715,133.88183600000002,F5,0.0001900521,F
278.97816,22.044099,STAR,0.621,-1.7,4.49,5405.0,3.881835,29.914886,12.747166,2.050656,51.724262,G2,-0.0004587375,G
278.84361,22.046046,STAR,1.176,0.0,4.24,4246.0,13.487995000000002,161.475647,64.67675799999999,3.4303190000000003,289.867432,K5,-0.000218319,K
278.92001,22.15585,STAR,1.474,-1.05,2.74,5260.0,25.133997,126.409279,62.493988,24.124346,199.428772,F5,2.006709e-05,F
278.69448,22.191051,STAR,0.7120000000000001,-0.94,4.11,5613.0,11.446935,64.529106,30.627684,8.886482,106.771431,F9,-0.0004152501,F
278.6901,22.108541,STAR,0.622,0.06,4.38,5762.0,22.028643,132.011826,61.88407900000001,14.18861,215.934082,F9,6.231777e-06,F
278.64836,22.080513,STAR,0.7120000000000001,-0.94,4.11,5613.0,9.345248,51.733879,24.639748,7.322245,85.172699,F9,-0.000109439,F
278.67945,22.053893,STAR,0.7120000000000001,-0.94,4.11,5613.0,11.706169,63.009365,30.262594,11.037989,101.979141,G0,-8.881035e-05,G
278.38928,22.204161,STAR,0.7120000000000001,-0.94,4.11,5613.0,8.276214999999999,44.370724,21.489479,6.167585,71.960701,G2,-8.500523e-05,G
278.79089,22.062007,STAR,1.474,-1.05,2.74,5260.0,5.4343910000000015,27.887894,13.507078,5.807196,45.150566,F5,9.998539e-05,F
278.49348,22.040034,STAR,0.816,-0.44,3.427,4845.0,11.931437,77.52359,35.004753,8.564927,130.632141,F9,-0.0002214359,F
278.97605,21.920278,STAR,0.547,-0.64,4.05,5704.0,3.962774,23.480572,10.839292,3.095208,39.989624,F9,-0.0002030187,F
278.9356,21.830244,STAR,0.7859999999999999,-0.24,4.5,5221.0,6.59018,45.683365,20.461996,4.585198,76.788002,F9,0.0002066352,F
278.84901,21.825612,STAR,0.64,-0.08,4.351,5473.0,7.673383,47.956379,22.306183,4.871334,79.92456800000002,F9,4.208467000000001e-05,F
278.86668,21.753854999999998,STAR,1.474,-1.05,2.74,5260.0,4.35378,22.874559,10.929367999999998,4.884677,37.139339,F5,-0.0003946199,F
278.76302000000004,21.747353,STAR,1.474,-1.05,2.74,5260.0,11.502696,52.589863,26.438198,13.834821,81.448387,F5,-0.0002543134,F
278.9841,21.738181,STAR,0.499,-0.15,4.5,6155.0,11.342985,61.12146,29.259087,11.857845,98.34127,F2,-6.28912e-05,F
279.06021,21.758013000000002,STAR,0.764,-0.61,4.34,5132.0,3.987095,31.250107,13.654978,1.762774,54.046066,K1,4.817701e-05,K
279.09036000000003,21.787369,STAR,0.825,-0.05,4.809,5190.0,4.021001,28.082424,12.965243,2.2996380000000003,46.629726,F9,0.000102651,F
279.05552,21.592199,STAR,0.764,-0.61,4.34,5132.0,9.709486,63.461693,28.288681,7.317019,108.520775,K3,-3.807797e-05,K
278.97844,21.582895,STAR,0.547,-0.64,4.05,5704.0,4.957662,27.834421000000006,13.428102,5.861998000000002,44.937813,G2,-0.0004653274,G
279.11435,21.571732,STAR,0.7120000000000001,-0.94,4.11,5613.0,18.288017,101.530174,48.404079,15.931696,163.985291,G0,4.730946e-05,G
279.10306,21.559323000000003,STAR,0.816,-0.44,3.427,4845.0,13.14723,84.996635,39.15351500000001,8.086736,140.504211,F9,-0.0001697868,F
279.16933,21.513205,STAR,0.622,0.06,4.38,5762.0,22.961031,133.15303,63.702736,14.529899,213.101151,F9,-6.14553e-05,F
278.95499,21.532337,STAR,0.825,-0.05,4.809,5190.0,13.299613,81.562866,38.355213,7.643941000000001,131.675095,F9,7.782567e-06,F
279.11395,21.51393,STAR,1.474,-1.05,2.74,5260.0,4.934568,30.170584,13.347507,4.718527,49.807098,F2,-6.576289e-05,F
279.01729,21.499035,STAR,1.474,-1.05,2.74,5260.0,7.0537550000000016,38.005966,17.387091,6.982697,58.912926,F5,-3.432032e-05,F
278.9283,21.504363,STAR,1.474,-1.05,2.74,5260.0,48.619797,214.891266,106.89093,58.9585,332.1430660000001,F5,-0.0007662786999999999,F
287.50804,38.001166999999995,STAR,0.0,-2.5,4.0,6500.0,50.209641,80.976021,70.208145,32.299644,88.61055,A0,-0.0007834732000000001,A
287.55642,37.832747,STAR,0.7120000000000001,-0.94,4.11,5613.0,12.548428,26.04591,21.400589,5.874576,29.405073,G2,-0.0001483186,G
287.53466000000003,38.035922,STAR,0.7170000000000001,-0.04,4.5,5426.0,69.776184,154.300781,125.889404,16.5103,172.185715,F9,-0.0001392525,F
288.14021,38.185712,STAR,0.674,0.03,4.387,5480.0,29.767994,69.402519,56.409592,8.568213,75.901573,F9,-2.805457e-05,F
287.77745,37.957534,STAR,0.7859999999999999,-0.24,4.5,5221.0,29.31365,69.69025400000001,55.897873,6.863424,76.591942,K1,-0.0002209434,K
287.49987999999996,38.075884,STAR,0.564,-0.32,4.42,5651.0,13.988409,31.722967,25.459747,5.714231,34.842556,F9,-0.0002748989,F
287.82516,38.071496,STAR,0.564,-0.32,4.42,5651.0,55.196457,107.947342,89.828087,23.506636,117.74012,F9,-7.944979999999999e-05,F
287.78126000000003,38.255536,STAR,0.8190000000000001,-0.17,4.43,5169.0,13.1526,33.030066999999995,26.099529,3.48239,36.59412800000001,K1,-0.0001541172,K
287.58589,37.886838,STAR,0.645,-0.4,4.68,5467.0,34.966309,89.018204,68.083961,11.207491,102.023613,F9,-0.0003442971,F
287.50282000000004,37.809349,STAR,0.0,-1.0,4.0,6000.0,13.414851,29.336514,23.519676,5.78115,32.415749,G2,-0.0008034473,G
287.59945,38.240476,STAR,0.645,-0.32,4.357,5476.0,61.792988,125.081322,102.412636,24.954666,137.73423799999998,F9,-0.0002873072,F
288.02159,38.348306,STAR,0.674,0.03,4.387,5480.0,42.551022,103.015671,80.377037,14.850972,116.912285,F9,-0.0001653459,F
287.63875,38.336956,STAR,0.7120000000000001,-0.94,4.11,5613.0,10.746127,23.686037,19.214167,5.733354,26.171156,F9,-0.00028320630000000003,F
287.8783,38.352114,STAR,1.176,0.0,4.24,4246.0,48.041477,197.060852,135.179306,6.7366220000000006,242.12027,K5,-5.231684e-05,K
287.48779,38.13282,STAR,1.5019999999999998,-0.2,4.89,3717.0,3.191289,45.309071,17.882576,0.130823,74.150162,M1,-0.00032913800000000003,M
287.80062000000004,38.248694,STAR,0.564,-0.32,4.42,5651.0,57.761627,105.965919,91.064789,23.847826,112.971596,F9,-8.893484e-05,F
287.68818,38.325629,STAR,0.0,-1.5,4.0,6000.0,15.547767000000002,30.038931,24.744312,8.427878999999999,32.578140000000005,F5,-0.0001553189,F
288.20932999999997,38.524221999999995,STAR,0.0,-0.5,4.0,8500.0,26.28233,29.368303000000004,29.463072,17.104395,28.139685,A0,-0.0002420474,A
288.28352,38.697602,STAR,1.176,0.0,4.24,4246.0,74.76621999999998,326.9685970000001,221.2547,8.468978,399.417816,K5,-0.0001821044,K
288.17328,38.422514,STAR,0.573,-0.18,4.323,5671.0,36.330334,79.105324,64.33223000000001,12.207033,85.321541,F9,-8.895955e-05,F
288.17662,38.636451,STAR,0.58,-0.21,4.2,5625.0,17.360182000000002,37.390411,29.679937,4.8782489999999985,41.974472,F9,-8.942672e-06,F
288.21937,38.592729999999996,STAR,0.486,-0.65,3.7,5790.0,9.092978,18.565844,15.345653,3.840486,18.777113,G2,-0.0001720352,G
288.15747999999996,38.53776,STAR,0.7120000000000001,-0.94,4.11,5613.0,55.351082,110.210892,90.472351,25.916286,119.435623,G0,-0.0005664167,G
330.46251,69.395917,STAR,0.499,-0.15,4.5,6155.0,57.913101,156.31805400000005,117.852074,21.433657,180.566544,F9,-0.00022921490000000005,F
330.8331,69.36422900000001,STAR,0.455,-0.12,4.223,6246.0,24.103415,54.88133199999999,42.648788,12.372025,62.476852,G2,-0.0003054189,G
332.86497,70.009097,STAR,0.87,-1.22,2.29,5203.0,14.015757999999998,45.76387,30.832159000000004,5.695422,62.95986600000001,F9,-0.0002937221,F
332.36695,69.985016,STAR,0.393,-0.07,3.9,6518.0,21.289618,62.184982,43.81847,8.220198,78.493629,G2,-0.0002181147,G
332.78655,70.014904,STAR,0.382,-0.2,3.999,6604.0,80.979996,197.247711,147.697311,41.177147,243.462814,F5,-0.00015770229999999998,F
330.71165,70.069631,STAR,0.7120000000000001,-0.94,4.11,5613.0,10.76648,31.987213,22.779797,4.446513,40.143833,F9,-0.0001884183,F
330.8479,70.211372,STAR,0.499,-0.15,4.5,6155.0,65.857208,193.9608,138.82711799999998,24.641747,244.418289,F9,-0.0002471169,F
332.7244,70.01176600000001,STAR,0.7120000000000001,-0.94,4.11,5613.0,31.23028,97.130394,67.450027,12.78301,123.720779,F9,-0.00031631490000000003,F
332.79225,69.932298,STAR,0.7120000000000001,-0.94,4.11,5613.0,14.253647,51.34137,33.88863,3.484885,68.100914,F9,-0.0001854075,F
332.18556,69.942581,STAR,0.825,-0.05,4.809,5190.0,10.114489,37.723473,25.162958,3.412343,49.405819,K3,-0.0001141268,K
331.36699999999996,70.017673,STAR,0.66,0.17,4.5,5761.0,71.145813,215.582565,154.24855,19.345453,271.723907,F9,-0.0002538883,F
331.44693,69.936081,STAR,0.645,-0.4,4.68,5467.0,26.26449,74.63003499999998,53.894314,10.840139,94.169243,F9,-0.000169811,F
331.35292999999996,70.072822,STAR,0.7120000000000001,-0.94,4.11,5613.0,21.978199,68.070938,47.513695,8.791349,87.700089,F9,-0.000359799,F
332.45585,70.065674,STAR,0.66,0.17,4.5,5761.0,22.757418,77.410065,52.368629,8.242702,101.704033,F9,-0.0002490802,F
330.88018,70.137495,STAR,0.7120000000000001,-0.94,4.11,5613.0,40.791325,127.994263,90.55027,13.892978,162.825836,F9,-4.06514e-05,F
330.75526,70.078321,STAR,0.8640000000000001,-0.07,4.53,5099.0,10.778086,39.738987,27.086813,3.216109,51.188087,K1,-0.0001938264,K
330.87843,69.826044,STAR,0.499,-0.15,4.5,6155.0,39.134819,108.65242,78.65271,17.124582,141.123779,F9,-0.0001179675,F
330.50802000000004,69.911857,STAR,0.382,-0.2,3.999,6604.0,56.446915,179.556549,123.377167,22.293585,237.96283,G0,-9.741804e-05,G
330.72175,69.80885,STAR,0.8190000000000001,-0.07,4.79,5139.0,29.762283,106.431938,72.195198,7.57632,143.049316,K1,-0.0003254732,K
329.99067,69.538189,STAR,0.7120000000000001,-0.94,4.11,5613.0,23.286356,83.838768,56.83643299999999,7.001786999999998,112.950233,F9,-0.0002186974,F
331.02567999999997,69.653009,STAR,0.499,-0.15,4.5,6155.0,14.207562,39.017372,28.031837,6.013855,51.245422,F9,-0.0002197793,F
330.63535,69.819361,STAR,0.393,-0.07,3.9,6518.0,55.451046,143.24101299999995,106.484695,23.355209,180.779007,G2,-0.0002264115,G
331.05978999999996,69.747668,STAR,0.455,-0.12,4.223,6246.0,68.232567,170.268585,129.26658600000002,29.835207,210.636505,G2,-0.0001056905,G
330.83361,69.59217199999999,STAR,0.767,0.36,4.6,5232.0,12.441735,43.231129,29.395088,3.181022,58.192944,K1,-0.0001437001,K
330.94556,69.902914,STAR,0.764,-0.61,4.34,5132.0,12.226954,43.217426,28.831964000000006,3.454257,59.153599,K1,-0.000119744,K
330.92959,69.865564,STAR,0.66,0.17,4.5,5761.0,53.014088,145.32756,107.476471,16.645845,184.119949,F9,-0.0002028709,F
330.1508,69.660551,STAR,0.66,0.17,4.5,5761.0,24.301722,85.833344,58.376686,6.653917,115.804108,K1,-7.669615e-05,K
330.59121,69.77861999999999,STAR,0.764,-0.61,4.34,5132.0,12.575286,48.43174000000001,31.289482,4.3587,68.048378,K1,-0.0002090914,K
330.66,69.772283,STAR,0.499,-0.15,4.5,6155.0,27.746967,85.28894,60.002975,12.087273,112.190941,F9,-0.00029393560000000004,F
330.74227,69.46161,STAR,0.604,0.04,4.06,5716.0,38.657875,101.333229,76.116127,14.370091,128.181229,F9,-0.0002930687,F
330.10904,69.785172,STAR,0.825,-0.05,4.809,5190.0,17.473993,74.61086999999998,48.01942800000001,2.778673,104.917488,K3,-0.0001577592,K
330.29638,69.764011,STAR,0.287,-0.07,3.863,7134.0,13.441997,43.156517,30.087374,5.576643,57.687737,F9,-0.00022249,F
330.34476,69.449929,STAR,0.455,-0.12,4.223,6246.0,31.657074,83.552002,61.689148,14.670763,106.993484,G2,-0.0001547845,G
330.42399,69.745531,STAR,0.393,-0.07,3.9,6518.0,37.607052,101.546379,75.402084,15.422941,127.318733,F9,-0.0001331622,F
330.24653,69.494346,STAR,0.604,0.04,4.06,5716.0,60.582588,174.034271,125.77771,22.457167,223.170532,F9,-0.0001229179,F
330.98438,69.464642,STAR,0.604,0.04,4.06,5716.0,74.949821,202.715561,149.65211499999995,28.304331,254.71582,F9,-0.0001306518,F
334.19203,70.352386,STAR,0.825,-0.05,4.809,5190.0,26.144974,96.221725,64.75267,6.001257,131.354523,K1,-0.0001442622,K
333.94627,70.087,STAR,0.841,-0.1,3.49,5074.0,13.101105,51.609844,33.562656,4.023885,72.280602,K1,-0.0003641222,K
334.05785,70.32015799999999,STAR,0.825,-0.05,4.809,5190.0,17.838442,69.047096,45.853062,4.266319,93.887344,K1,-0.0003515881,K
334.11928,70.249225,STAR,0.287,-0.07,3.863,7134.0,19.172302,56.759075,40.058472,8.678058,73.834541,F2,-0.0001405946,F
334.13397000000003,70.432508,STAR,0.499,-0.15,4.5,6155.0,31.076477,92.037086,65.827904,13.105317,119.29583,F9,-0.0002007319,F
333.8972,69.99803100000001,STAR,0.64,-0.08,4.351,5473.0,9.459657,32.901546,22.430899,3.522127,44.254486,K1,-0.0003687585,K
334.12125,69.92971899999999,STAR,0.764,-0.61,4.34,5132.0,16.654646,49.609596,35.917454,6.924860000000002,63.335087,K1,-0.000230991,K
333.97522999999995,70.132641,STAR,0.499,-0.15,4.5,6155.0,23.402863,65.957466,48.09761,9.606552,84.10092900000002,F9,-0.0004472391,F
334.15851000000004,69.97841899999999,STAR,0.825,-0.05,4.809,5190.0,48.770611,172.19519,118.729034,12.105308,224.744049,K1,-5.675142e-05,K
333.36711,69.916428,STAR,0.499,-0.15,4.5,6155.0,24.195869,82.157219,55.350361,10.078526,111.17231,F9,-0.0003428301,F
333.93438,70.156125,STAR,0.499,-0.15,4.5,6155.0,21.995317,62.05475600000001,44.374535,9.708242,81.553635,F9,-0.0002818635,F
331.33564,69.926677,STAR,0.773,-0.03,4.55,5261.0,14.28141,40.013153,29.559124,4.835659,52.371178,K1,-0.00016981020000000002,K
331.56972,69.39375,STAR,0.773,-0.03,4.55,5261.0,9.246469,24.679268,18.48658,3.097769,32.104465000000005,K1,-0.0004072574,K
331.51352,69.676797,STAR,0.456,-0.29,4.12,6163.0,24.335543,67.085396,48.548302,10.978692,86.97015400000002,G2,-0.0004357584,G
331.28418,69.878637,STAR,0.7490000000000001,-0.21,4.5,5239.0,15.532095000000002,44.42654,32.739773,5.544993,57.487564,K1,-0.0003632027,K
331.20111,69.826486,STAR,0.8190000000000001,-0.07,4.79,5139.0,9.832397,33.000759,22.526634,2.895595,45.556286,K3,-0.0002591851,K
